Unnamed: 0,university,major,course,ชื่อหลักสูตร,ชื่อหลักสูตรภาษาอังกฤษ,ประเภทหลักสูตร,วิทยาเขต,ค่าใช้จ่าย,อัตราการสำเร็จการศึกษา,รอบ 1 Portfolio,รอบ 2 Quota,รอบ 3 Admission,รอบ 4 Direct Admission
295,มหาวิทยาลัยศรีปทุม,วิศวกรรมระบบราง,วศ.บ. สาขาวิชาวิศวกรรมระบบราง (ภาษาไทย ปกติ),วศ.บ. สาขาวิชาวิศวกรรมระบบราง,B.Eng. Railway Engineering,ภาษาไทย ปกติ,วิทยาเขตหลัก,0.0,0,5,5,5,10
296,มหาวิทยาลัยศรีปทุม,วิศวกรรมอุตสาหการ,วศ.บ. สาขาวิชาวิศวกรรมอุตสาหการและการจัดการ (ภาษาไทย ปกติ),วศ.บ. สาขาวิชาวิศวกรรมอุตสาหการและการจัดการ,B.Eng. Industrial Engineering,ภาษาไทย ปกติ,วิทยาเขตหลัก,0.0,0,5,5,5,5
297,มหาวิทยาลัยศรีปทุม,วิศวกรรมอุตสาหการ,วศ.บ. สาขาวิชาวิศวกรรมอุตสาหการและการจัดการ (การจัดการวิศวกรรม) (ภาษาไทย ปกติ),วศ.บ. สาขาวิชาวิศวกรรมอุตสาหการและการจัดการ (การจัดการวิศวกรรม),B.Eng. Industrial Engineering (Engineering Management),ภาษาไทย ปกติ,วิทยาเขตหลัก,0.0,0,5,5,5,5
298,มหาวิทยาลัยสยาม,วิศวกรรมทั่วไป,"วิศวกรรมศาสตรบัณฑิต (สาขาวิชาวิศวกรรมยานยนต์,สาขาวิชาวิศวกรรมเครื่องกล,สาขาวิชาวิศวกรรมไฟฟ้า,สาขาวิชาวิศวกรรมโยธา เลือกสาขาภายหลัง) (ภาษาไทย ปกติ) วิทยาเขต วิทยาเขตหลัก","วิศวกรรมศาสตรบัณฑิต (สาขาวิชาวิศวกรรมยานยนต์,สาขาวิชาวิศวกรรมเครื่องกล,สาขาวิชาวิศวกรรมไฟฟ้า,สาขาวิชาวิศวกรรมโยธา เลือกสาขาภายหลัง)","Bachelor of Engineering (Automotive Engineering, Mechanical Engineering, Electrical Engineering ,Civil Engineering)",ภาษาไทย ปกติ,วิทยาเขตหลัก,40000.0,0,0,0,80,0
299,มหาวิทยาลัยสยาม,วิศวกรรมคอมพิวเตอร์,วศ.บ. วิศวกรรมคอมพิวเตอร์ (ภาษาไทย ปกติ) วิทยาเขต วิทยาเขตหลัก,วศ.บ. วิศวกรรมคอมพิวเตอร์,Bachelor of Engineering (Computer Engineering),ภาษาไทย ปกติ,วิทยาเขตหลัก,37937.5,0,30,0,20,0
300,มหาวิทยาลัยสยาม,วิศวกรรมเครื่องกล,วศ.บ. วิศวกรรมเครื่องกล (ภาษาไทย ปกติ) วิทยาเขต วิทยาเขตหลัก,วศ.บ. วิศวกรรมเครื่องกล,Bachelor of Engineering (Mechanical Engineering),ภาษาไทย ปกติ,วิทยาเขตหลัก,41231.25,0,40,0,0,0
301,มหาวิทยาลัยสยาม,วิศวกรรมไฟฟ้า,วศ.บ. วิศวกรรมไฟฟ้า (ภาษาไทย ปกติ) วิทยาเขต วิทยาเขตหลัก,วศ.บ. วิศวกรรมไฟฟ้า,Bachelor of Engineering ( Electrical Engineering ),ภาษาไทย ปกติ,วิทยาเขตหลัก,41687.5,0,40,0,0,0
302,มหาวิทยาลัยสยาม,วิศวกรรมยานยนต์,วศ.บ. วิศวกรรมยานยนต์ (ภาษาไทย ปกติ) วิทยาเขต วิทยาเขตหลัก,วศ.บ. วิศวกรรมยานยนต์,Bachelor of Engineering Program in Automotive Engineering,ภาษาไทย ปกติ,วิทยาเขตหลัก,37706.25,0,40,0,0,0
303,มหาวิทยาลัยสยาม,วิศวกรรมโยธา,วศ.บ. วิศวกรรมโยธา (ภาษาไทย ปกติ) วิทยาเขต วิทยาเขตหลัก,วศ.บ. วิศวกรรมโยธา,Bachelor of Engineering (Civil Engineering),ภาษาไทย ปกติ,วิทยาเขตหลัก,40825.0,0,40,0,0,0
304,มหาวิทยาลัยสยาม,วิศวกรรมอุตสาหการ,วศ.บ. วิศวกรรมอุตสาหการ (ภาษาไทย ปกติ) วิทยาเขต วิทยาเขตหลัก,วศ.บ. วิศวกรรมอุตสาหการ,Bachelor of Engineering (Industrial Engineering),ภาษาไทย ปกติ,วิทยาเขตหลัก,38212.5,0,40,0,20,0
305,มหาวิทยาลัยหอการค้าไทย,วิศวกรรมคอมพิวเตอร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมคอมพิวเตอร์และปัญญาประดิษฐ์) (ภาษาไทย ปกติ),หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมคอมพิวเตอร์และปัญญาประดิษฐ์),B.Eng. (Computer Engineering and Artificial Intelligence),ภาษาไทย ปกติ,วิทยาเขตหลัก,42500.0,80.0%,0,0,60,0
306,มหาวิทยาลัยหอการค้าไทย,วิศวกรรมไฟฟ้า,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมไฟฟ้าและพลังงาน) (ภาษาไทย ปกติ),หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมไฟฟ้าและพลังงาน),B.Eng. (Electrical and Energy Engineering),ภาษาไทย ปกติ,วิทยาเขตหลัก,42500.0,80.0%,0,0,60,0
